location,bhk,price,sq_feet,latitude,longitude,bhk_num,price_per_sqft
Nachinola,3 BHK,42500000,11486.0,15.5920154,73.8545597,3.0,3700.1567125195893
Sancoale,3 BHK,42500000,11486.0,15.3886307,73.8893336,3.0,3700.1567125195893
Verna,Land,42700000,1394.0,15.3510255,73.9303722,0.0,30631.276901004305
Carmona,Land,42900000,2787.0,15.1976008,73.9510757,0.0,15392.895586652314
Bicholim,3 BHK,43000000,15926.0,15.5557695,73.977291,3.0,2699.987441918875
Kadamba Plateau,2 BHK,430000,3909.0,15.4893121,73.8911462,2.0,110.00255819902789
Porvorim,4 BHK,43000000,18076.0,15.5251795,73.8282988,4.0,2378.844877185218
Dona Paula,3 BHK,43000000,15926.0,15.4581997,73.8038671,3.0,2699.987441918875
Candolim,3 BHK,43000000,16538.0,15.5201532,73.7659422,3.0,2600.07256016447
Panjim,3 BHK,43000000,10412.0,15.4989946,73.8282141,3.0,4129.850172877449
Saligao,3 BHK,43500000,13935.0,15.5462074,73.7891386,3.0,3121.6361679224974
Dona Paula,3 BHK,43500000,15000.0,15.4581997,73.8038671,3.0,2900.0
Porvorim,Land,43500000,2787.0,15.5251795,73.8282988,0.0,15608.180839612487
Margao,Land,44000000,5110.0,15.272923,73.9583159,0.0,8610.567514677105
Siolim,4 BHK,44000000,13271.0,15.6270222,73.7656851,4.0,3315.499962323864
Varca,4 BHK,44000000,11055.0,15.2314189,73.9432651,4.0,3980.0995024875624
Chorao,Land,44200000,1394.0,15.5473117,73.8777787,0.0,31707.317073170732
Siolim,5 BHK,44900000,11536.0,15.6270222,73.7656851,5.0,3892.163661581137
Siolim,3 BHK,45000000,22500.0,15.6270222,73.7656851,3.0,2000.0
Margao,3 BHK,45000000,19565.0,15.272923,73.9583159,3.0,2300.0255558395093
Porvorim,4 BHK,45000000,13399.0,15.5251795,73.8282988,4.0,3358.4595865363085
Reis Magos,6 BHK,45000000,10451.0,15.4966011,73.8095534,6.0,4305.808056645297
Dona Paula,4 BHK,45000000,13064.0,15.4581997,73.8038671,4.0,3444.5805266380894
Kadamba Plateau,Land,45000000,14706.0,15.4893121,73.8911462,0.0,3059.9755201958383
Varca,3 BHK,45000000,28057.0,15.2314189,73.9432651,3.0,1603.8778201518337
Assagao,3 BHK,45000000,18000.0,15.5981002,73.7721529,3.0,2500.0
Assagao,3 BHK,45000000,22597.0,15.5981002,73.7721529,3.0,1991.4147895738372
Saligao,3 BHK,45000000,20902.0,15.5462074,73.7891386,3.0,2152.9040283226486
Caranzalem,3 BHK,45000000,14042.0,15.4677228,73.8079977,3.0,3204.67169918815
Colva,4 BHK,45000000,17419.0,15.278266,73.9197099,4.0,2583.3859578621045
Candolim,3 BHK,45000000,19920.0,15.5201532,73.7659422,3.0,2259.0361445783133
Verla,3 BHK,45000000,19813.0,15.5869941,73.7829566,3.0,2271.2360571342047
Verla,3 BHK,45000000,20902.0,15.5869941,73.7829566,3.0,2152.9040283226486
Khorlim,Land,45000000,9290.0,15.5962895,73.7988996,0.0,4843.918191603875
Curtorim,Land,45000000,1394.0,15.289893,74.0221562,0.0,32281.205164992825
Caranzalem,3 BHK,45000000,14042.0,15.4677228,73.8079977,3.0,3204.67169918815
Porvorim,3 BHK,45000000,15000.0,15.5251795,73.8282988,3.0,3000.0
Anjuna,3 BHK,46000000,16436.0,15.5850408,73.7438151,3.0,2798.734485276223
Porvorim,3 BHK,46000000,20372.0,15.5251795,73.8282988,3.0,2258.001178087571
Porvorim,3 BHK,46000000,19425.0,15.5251795,73.8282988,3.0,2368.0823680823682
Porvorim,3 BHK,46000000,20372.0,15.5251795,73.8282988,3.0,2258.001178087571
Miramar,3 BHK,46000000,20646.0,15.4827569,73.8093495,3.0,2228.034486099002
Sangolda,4 BHK,46100000,20808.0,15.5454334,73.8114185,4.0,2215.4940407535564
Caranzalem,3 BHK,46500000,14042.0,15.4677228,73.8079977,3.0,3311.494089161088
Siolim,2 BHK,46500000,25833.0,15.6270222,73.7656851,2.0,1800.0232261061433
Siolim,4 BHK,46500000,17741.0,15.6270222,73.7656851,4.0,2621.0472915844653
Verla,Land,46500000,6835.0,15.5869941,73.7829566,0.0,6803.218727139722
Siolim,4 BHK,46800000,17856.0,15.6270222,73.7656851,4.0,2620.967741935484
Siolim,3 BHK,47000000,16207.0,15.6270222,73.7656851,3.0,2899.981489479854
Siolim,4 BHK,47000000,15400.0,15.6270222,73.7656851,4.0,3051.948051948052
Siolim,4 BHK,47000000,14174.0,15.6270222,73.7656851,4.0,3315.930577113024
Bainguinim,Land,47400000,14580.0,15.5003488,73.9022881,0.0,3251.028806584362
Sancoale,3 BHK,47500000,7288.0,15.3886307,73.8893336,3.0,6517.563117453348
Sancoale,3 BHK,47500000,7288.0,15.3886307,73.8893336,3.0,6517.563117453348
Porvorim,4 BHK,47500000,19000.0,15.5251795,73.8282988,4.0,2500.0
Parra,4 BHK,47500000,13017.0,15.573657,73.7931724,4.0,3649.0742874702314
Dona Paula,2 BHK,47500000,20334.0,15.4581997,73.8038671,2.0,2335.988983967739
Anjuna,4 BHK,47500000,12865.0,15.5850408,73.7438151,4.0,3692.1881072677807
Porvorim,4 BHK,47500000,16843.0,15.5251795,73.8282988,4.0,2820.1626788576855
Anjuna,4 BHK,47500000,12865.0,15.5850408,73.7438151,4.0,3692.1881072677807
Anjuna,4 BHK,47500000,13571.0,15.5850408,73.7438151,4.0,3500.1105298062043
Kadamba Plateau,5 BHK,48000000,12741.0,15.4893121,73.8911462,5.0,3767.3651989639748
Aldona,Land,48100000,5388.0,15.5896313,73.8710503,0.0,8927.24573125464
Aldona,Land,48500000,5632.0,15.5896313,73.8710503,0.0,8611.505681818182
Bicholim,3 BHK,48500000,17963.0,15.5557695,73.977291,3.0,2699.994433001169
Assagao,3 BHK,49500000,22993.0,15.5981002,73.7721529,3.0,2152.8291219066673
Calangute,Land,49500000,5110.0,15.545594,73.7646182,0.0,9686.888454011741
Porvorim,Land,49500000,5110.0,15.5251795,73.8282988,0.0,9686.888454011741
Assagao,3 BHK,49500000,22993.0,15.5981002,73.7721529,3.0,2152.8291219066673
Assagao,3 BHK,49500000,22993.0,15.5981002,73.7721529,3.0,2152.8291219066673
Assagao,3 BHK,49500000,22993.0,15.5981002,73.7721529,3.0,2152.8291219066673
Dona Paula,3 BHK,50000000,18074.0,15.4581997,73.8038671,3.0,2766.4047803474605
Benaulim,Land,50000000,3248.0,15.2601367,73.9275675,0.0,15394.08866995074
Kadamba Plateau,5 BHK,50000000,10000.0,15.4893121,73.8911462,5.0,5000.0
Dona Paula,Land,50000000,5161.0,15.4581997,73.8038671,0.0,9688.04495252858
Assagao,3 BHK,50000000,26525.0,15.5981002,73.7721529,3.0,1885.0141376060321
Colva,3 BHK,50000000,7146.0,15.278266,73.9197099,3.0,6996.921354603975
Bainguinim,Land,50000000,15380.0,15.5003488,73.9022881,0.0,3250.9752925877765
Dona Paula,4 BHK,50000000,11671.0,15.4581997,73.8038671,4.0,4284.123040013709
Colva,4 BHK,50000000,21114.0,15.278266,73.9197099,4.0,2368.0969972530074
Margao,Land,50000000,18868.0,15.272923,73.9583159,0.0,2649.9894000423997
Nuvem,5 BHK,50000000,12500.0,15.308184,73.9480748,5.0,4000.0
Anjuna,Land,50000000,10322.0,15.5850408,73.7438151,0.0,4844.02247626429
Moira,3 BHK,50000000,17204.0,15.6006339,73.844194,3.0,2906.300860265055
Dona Paula,Land,50000000,9290.0,15.4581997,73.8038671,0.0,5382.1313240043055
Dona Paula,4 BHK,50000000,12554.0,15.4581997,73.8038671,4.0,3982.7943285008764
Assagao,4 BHK,50000000,21114.0,15.5981002,73.7721529,4.0,2368.0969972530074
Dharbandora,Land,50000000,464.0,15.3883514,74.1837204,0.0,107758.62068965517
Bicholim,4 BHK,50000000,20000.0,15.5557695,73.977291,4.0,2500.0
Ponda,4 BHK,50000000,14984.0,15.3979351,74.0079788,4.0,3336.8926855312334
Siolim,3 BHK,50000000,17528.0,15.6270222,73.7656851,3.0,2852.5787311729805
Mapusa,3 BHK,50000000,14516.0,15.590853,73.8102146,3.0,3444.475062000551
Parra,3 BHK,50000000,15746.0,15.573657,73.7931724,3.0,3175.4096278419916
Assagao,3 BHK,50000000,26525.0,15.5981002,73.7721529,3.0,1885.0141376060321
Moira,3 BHK,50000000,21114.0,15.6006339,73.844194,3.0,2368.0969972530074
Assagao,3 BHK,50000000,26525.0,15.5981002,73.7721529,3.0,1885.0141376060321
Casa Vino,4 BHK,50000000,11642.0,,,4.0,4294.7947088129185
Casa Vino,4 BHK,50000000,11642.0,,,4.0,4294.7947088129185
Verla,3 BHK,50000000,13277.0,15.5869941,73.7829566,3.0,3765.910973864578
Vagator,3 BHK,50000000,27485.0,15.5985735,73.7408126,3.0,1819.1740949608877
Calangute,Land,50700000,6503.0,15.545594,73.7646182,0.0,7796.401660771951
Sangolda,6 BHK,51000000,14571.0,15.5454334,73.8114185,6.0,3500.1029442042413
Margao,Land,51000000,5574.0,15.272923,73.9583159,0.0,9149.623250807319
Porvorim,Land,51000000,5574.0,15.5251795,73.8282988,0.0,9149.623250807319
Dona Paula,Land,51000000,7896.0,15.4581997,73.8038671,0.0,6458.966565349544
Panjim,2 BHK,510000,10412.0,15.4989946,73.8282141,2.0,48.98194391087207
Kadamba Plateau,Land,51300000,6085.0,15.4893121,73.8911462,0.0,8430.566967953986
Siolim,Land,52000000,7432.0,15.6270222,73.7656851,0.0,6996.7707212055975
Siolim,4 BHK,52000000,13378.0,15.6270222,73.7656851,4.0,3886.978621617581
Dona Paula,Land,52300000,6968.0,15.4581997,73.8038671,0.0,7505.740528128588
Bainguinim,Land,52400000,16118.0,15.5003488,73.9022881,0.0,3251.0237002109443
Porvorim,4 BHK,52500000,20322.0,15.5251795,73.8282988,4.0,2583.407144966047
Porvorim,3 BHK,52500000,17671.0,15.5251795,73.8282988,3.0,2970.9693848678626
Calangute,4 BHK,52500000,21970.0,15.545594,73.7646182,4.0,2389.6222121074193
Porvorim,3 BHK,52500000,17800.0,15.5251795,73.8282988,3.0,2949.438202247191
Siolim,4 BHK,52500000,17747.0,15.6270222,73.7656851,4.0,2958.246464191131
Assagao,3 BHK,52500000,21000.0,15.5981002,73.7721529,3.0,2500.0
Sangolda,3 BHK,52500000,21677.0,15.5454334,73.8114185,3.0,2421.9218526548875
Moira,3 BHK,52500000,19202.0,15.6006339,73.844194,3.0,2734.0901989376107
Siolim,3 BHK,52700000,18545.0,15.6270222,73.7656851,3.0,2841.736317066595
Parra,Land,52800000,9290.0,15.573657,73.7931724,0.0,5683.530678148547
Dona Paula,Land,52900000,9754.0,15.4581997,73.8038671,0.0,5423.416034447406
Porvorim,4 BHK,53000000,15143.0,15.5251795,73.8282988,4.0,3499.9669814435715
Siolim,4 BHK,53000000,13310.0,15.6270222,73.7656851,4.0,3981.968444778362
Assagao,4 BHK,53000000,19630.0,15.5981002,73.7721529,4.0,2699.9490575649515
Sangolda,5 BHK,53000000,12802.0,15.5454334,73.8114185,5.0,4139.978128417435
Bicholim,3 BHK,53000000,15588.0,15.5557695,73.977291,3.0,3400.0513215293818
Candolim,4 BHK,53400000,15501.0,15.5201532,73.7659422,4.0,3444.9390361912133
Mandrem,Land,53500000,3976.0,15.6551117,73.7197877,0.0,13455.734406438633
Siolim,4 BHK,54000000,13500.0,15.6270222,73.7656851,4.0,4000.0
Margao,3 BHK,54000000,22351.0,15.272923,73.9583159,3.0,2415.9992841483604
Mandrem,Land,54000000,4013.0,15.6551117,73.7197877,0.0,13456.26713182158
Assagao,3 BHK,54700000,24311.0,15.5981002,73.7721529,3.0,2250.0102834108015
Assagao,3 BHK,55000000,22478.0,15.5981002,73.7721529,3.0,2446.836907198149
Parra,3 BHK,55000000,24331.0,15.573657,73.7931724,3.0,2260.490731987999
Parra,3 BHK,55000000,25170.0,15.573657,73.7931724,3.0,2185.1410409217324
Porvorim,4 BHK,55000000,16487.0,15.5251795,73.8282988,4.0,3335.9616667677565
Siolim,4 BHK,55000000,26190.0,15.6270222,73.7656851,4.0,2100.038182512409
Porvorim,4 BHK,55000000,21154.0,15.5251795,73.8282988,4.0,2599.9810910466103
Siolim,Land,55000000,5241.0,15.6270222,73.7656851,0.0,10494.180499904598
Siolim,3 BHK,55000000,23655.0,15.6270222,73.7656851,3.0,2325.0898330162754
Parra,4 BHK,55000000,14393.0,15.573657,73.7931724,4.0,3821.3020218161605
Siolim,4 BHK,55000000,12881.0,15.6270222,73.7656851,4.0,4269.854824935952
Saligao,5 BHK,55000000,7299.0,15.5462074,73.7891386,5.0,7535.2788053157965
Siolim,4 BHK,55000000,22215.0,15.6270222,73.7656851,4.0,2475.804636506865
Siolim,3 BHK,55000000,21027.0,15.6270222,73.7656851,3.0,2615.6845959956245
Nachinola,3 BHK,55000000,15028.0,15.5920154,73.8545597,3.0,3659.8349747138673
Assagao,3 BHK,55000000,21154.0,15.5981002,73.7721529,3.0,2599.9810910466103
Anjuna,Land,55000000,10219.0,15.5850408,73.7438151,0.0,5382.1313240043055
Sangolda,4 BHK,55000000,25548.0,15.5454334,73.8114185,4.0,2152.8103961171128
Margao,4 BHK,55000000,16482.0,15.272923,73.9583159,4.0,3336.9736682441453
Porvorim,3 BHK,55000000,16068.0,15.5251795,73.8282988,3.0,3422.952452078666
Candolim,2 BHK,55000000,16277.0,15.5201532,73.7659422,2.0,3379.0010444185045
Colva,3 BHK,55000000,10909.0,15.278266,73.9197099,3.0,5041.708680905675
Margao,4 BHK,55000000,15207.0,15.272923,73.9583159,4.0,3616.7554415729596
Dona Paula,3 BHK,55300000,15807.0,15.4581997,73.8038671,3.0,3498.4500537736444
Porvorim,Land,55300000,7229.0,15.5251795,73.8282988,0.0,7649.744086318993
Dona Paula,Land,55400000,10219.0,15.4581997,73.8038671,0.0,5421.274097269791
Porvorim,4 BHK,56000000,22044.0,15.5251795,73.8282988,4.0,2540.373797858828
Casa Vino,4 BHK,56000000,11642.0,,,4.0,4810.170073870469
Parra,4 BHK,56000000,15530.0,15.573657,73.7931724,4.0,3605.92401802962
Vasco,6 BHK,56000000,16258.0,15.398403,73.8129178,6.0,3444.4581129290195
Casa Vino,4 BHK,56000000,11642.0,,,4.0,4810.170073870469
Panjim,4 BHK,56000000,14451.0,15.4989946,73.8282141,4.0,3875.1643484879937
Assagao,3 BHK,56000000,23647.0,15.5981002,73.7721529,3.0,2368.1650949380473
Casa Vino,4 BHK,56000000,11642.0,,,4.0,4810.170073870469
Casa Vino,4 BHK,56000000,11642.0,,,4.0,4810.170073870469
Casa Vino,4 BHK,56000000,11642.0,,,4.0,4810.170073870469
Casa Vino,4 BHK,56000000,11642.0,,,4.0,4810.170073870469
Casa Vino,4 BHK,56000000,11642.0,,,4.0,4810.170073870469
Betalbatim,2 BHK,560000,4706.0,15.300881,73.9203,2.0,118.99702507437314
Porvorim,4 BHK,56000000,19113.0,15.5251795,73.8282988,4.0,2929.9429707528907
Siolim,3 BHK,56500000,21731.0,15.6270222,73.7656851,3.0,2599.972389673738
Casa Vino,4 BHK,57000000,11642.0,,,4.0,4896.065968046727
Casa Vino,4 BHK,57000000,11642.0,,,4.0,4896.065968046727
Siolim,3 BHK,57000000,21923.0,15.6270222,73.7656851,3.0,2600.0091228390274
Casa Vino,4 BHK,57000000,11642.0,,,4.0,4896.065968046727
Siolim,3 BHK,57500000,22350.0,15.6270222,73.7656851,3.0,2572.7069351230425
Marna,4 BHK,57500000,18548.0,15.6132808,73.7719541,4.0,3100.064697002372
Porvorim,4 BHK,57500000,17121.0,15.5251795,73.8282988,4.0,3358.448688744816
Siolim,Land,57500000,5479.0,15.6270222,73.7656851,0.0,10494.615805803978
Reis Magos,2 BHK,57500000,31944.0,15.4966011,73.8095534,2.0,1800.0250438266967
Bicholim,4 BHK,57900000,20679.0,15.5557695,73.977291,4.0,2799.941970114609
Porvorim,4 BHK,58000000,22451.0,15.5251795,73.8282988,4.0,2583.4038572892077
Morjim,3 BHK,58000000,21569.0,15.6294635,73.7358315,3.0,2689.0444619592936
Nachinola,3 BHK,58200000,16484.0,15.5920154,73.8545597,3.0,3530.696432904635
Morjim,3 BHK,58500000,21755.0,15.6294635,73.7358315,3.0,2689.037002987819
Dabolim,Land,59000000,2973.0,15.3896948,73.8528925,0.0,19845.27413387151
Casa Vino,4 BHK,59500000,11642.0,,,4.0,5110.805703487374
Casa Vino,4 BHK,59500000,10630.0,,,4.0,5597.365945437441
Siolim,5 BHK,59500000,14167.0,15.6270222,73.7656851,5.0,4199.901178795793
Casa Vino,4 BHK,59500000,11642.0,,,4.0,5110.805703487374
Nachinola,4 BHK,59500000,9917.0,15.5920154,73.8545597,4.0,5999.798326106686
Majorda,4 BHK,59500000,13669.0,15.3132484,73.9103868,4.0,4352.9153559148435
Casa Vino,4 BHK,59500000,11642.0,,,4.0,5110.805703487374
Reis Magos,4 BHK,59500000,11862.0,15.4966011,73.8095534,4.0,5016.017534985668
Colva,Land,60000000,37500.0,15.278266,73.9197099,0.0,1600.0
Mandrem,4 BHK,60000000,11104.0,15.6551117,73.7197877,4.0,5403.458213256484
Santa cruz,4 BHK,60000000,11148.0,15.4731897,73.8468675,4.0,5382.1313240043055
Miramar,3 BHK,60000000,23033.0,15.4827569,73.8093495,3.0,2604.9581035905007
Anjuna,6 BHK,60000000,17923.0,15.5850408,73.7438151,6.0,3347.653852591642
Nachinola,4 BHK,60000000,16394.0,15.5920154,73.8545597,4.0,3659.875564230816
Aldona,3 BHK,60000000,13935.0,15.5896313,73.8710503,3.0,4305.705059203445
Siolim,Land,60000000,5717.0,15.6270222,73.7656851,0.0,10495.014867937729
Miramar,4 BHK,60000000,20493.0,15.4827569,73.8093495,4.0,2927.8290147855364
Marna,4 BHK,60000000,17419.0,15.6132808,73.7719541,4.0,3444.5146104828063
Vagator,3 BHK,60000000,21773.0,15.5985735,73.7408126,3.0,2755.7066091030174
Borim,4 BHK,60000000,16216.0,15.3688993,74.0111898,4.0,3700.04933399112
Parra,4 BHK,60000000,22296.0,15.573657,73.7931724,4.0,2691.0656620021527
Moira,Land,60000000,4288.0,15.6006339,73.844194,0.0,13992.537313432837
Siolim,4 BHK,60000000,18457.0,15.6270222,73.7656851,4.0,3250.7991547922197
Anjuna,3 BHK,60000000,28152.0,15.5850408,73.7438151,3.0,2131.287297527707
Bicholim,Land,60000000,372.0,15.5557695,73.977291,0.0,161290.32258064515
Divar Island,Land,60000000,3185.0,15.5250877,73.9078163,0.0,18838.304552590267
Assagao,3 BHK,60000000,23077.0,15.5981002,73.7721529,3.0,2599.991333362222
Vagator,3 BHK,60000000,17878.0,15.5985735,73.7408126,3.0,3356.080098445016
Vagator,4 BHK,60000000,21429.0,15.5985735,73.7408126,4.0,2799.9440011199777
Miramar,3 BHK,60000000,23519.0,15.4827569,73.8093495,3.0,2551.128874526978
Morjim,Land,60000000,5574.0,15.6294635,73.7358315,0.0,10764.262648008611
Corjuem,Land,60000000,4645.0,15.5948066,73.8888502,0.0,12917.115177610334
Benaulim,4 BHK,60000000,16394.0,15.2601367,73.9275675,4.0,3659.875564230816
Dona Paula,Land,60500000,9290.0,15.4581997,73.8038671,0.0,6512.3789020452095
Siolim,3 BHK,61000000,31483.0,15.6270222,73.7656851,3.0,1937.5536003557474
Anjuna,Land,61000000,5667.0,15.5850408,73.7438151,0.0,10764.072701605788
Porvorim,4 BHK,61800000,13733.0,15.5251795,73.8282988,4.0,4500.1092259520865
Siolim,4 BHK,62000000,18002.0,15.6270222,73.7656851,4.0,3444.061770914343
Dona Paula,3 BHK,62000000,20268.0,15.4581997,73.8038671,3.0,3059.009275705546
Siolim,4 BHK,62000000,17997.0,15.6270222,73.7656851,4.0,3445.01861421348
Assagao,Land,62500000,10011.0,15.5981002,73.7721529,0.0,6243.132554190391
Assagao,Land,62500000,10011.0,15.5981002,73.7721529,0.0,6243.132554190391
Vagator,3 BHK,62500000,22681.0,15.5985735,73.7408126,3.0,2755.6104228208633
Casa Vino,4 BHK,62500000,11166.0,,,4.0,5597.349095468387
Casa Vino,4 BHK,62500000,11166.0,,,4.0,5597.349095468387
Assagao,Land,62500000,10557.0,15.5981002,73.7721529,0.0,5920.242493132519
Anjuna,3 BHK,62500000,20737.0,15.5850408,73.7438151,3.0,3013.9364421083087
Assagao,3 BHK,62500000,20161.0,15.5981002,73.7721529,3.0,3100.0446406428255
Vagator,3 BHK,62500000,25699.0,15.5985735,73.7408126,3.0,2432.0012451846374
Porvorim,3 BHK,62500000,30559.0,15.5251795,73.8282988,3.0,2045.2239929317059
Torxem,Land,63000000,1672.0,,,0.0,37679.425837320574
Cavelossim,3 BHK,63000000,39009.0,15.1845618,73.9456314,3.0,1615.0119203260786
Siolim,4 BHK,63000000,13456.0,15.6270222,73.7656851,4.0,4681.92627824019
Torse,Land,63000000,1672.0,15.7760445,73.8473296,0.0,37679.425837320574
Chorao,Land,63000000,1951.0,15.5473117,73.8777787,0.0,32291.13275243465
Vagator,4 BHK,64500000,19880.0,15.5985735,73.7408126,4.0,3244.466800804829
Morjim,3 BHK,65000000,22049.0,15.6294635,73.7358315,3.0,2947.979500204091
Arpora,3 BHK,65000000,25702.0,15.5630974,73.7640368,3.0,2528.98607112287
Siolim,4 BHK,65000000,10631.0,15.6270222,73.7656851,4.0,6114.194337315398
Kadamba Plateau,3 BHK,65000000,15055.0,15.4893121,73.8911462,3.0,4317.502490866822
Porvorim,4 BHK,65000000,20967.0,15.5251795,73.8282988,4.0,3100.10969618925
Anjuna,4 BHK,65000000,15134.0,15.5850408,73.7438151,4.0,4294.96497951632
Miramar,4 BHK,65000000,17002.0,15.4827569,73.8093495,4.0,3823.0796376896838
Nachinola,5 BHK,65000000,18950.0,15.5920154,73.8545597,5.0,3430.079155672823
Siolim,3 BHK,65000000,35943.0,15.6270222,73.7656851,3.0,1808.41888545753
Siolim,4 BHK,65000000,13883.0,15.6270222,73.7656851,4.0,4681.985161708564
Nerul,4 BHK,65000000,20602.0,15.5093392,73.7846696,4.0,3155.0334918939907
Bardez,Land,65000000,5891.0,15.5877201,73.8115174,0.0,11033.780342895943
Siolim,4 BHK,65000000,13883.0,15.6270222,73.7656851,4.0,4681.985161708564
Usgao,Land,65000000,507.0,15.4435253,74.0644276,0.0,128205.1282051282
Siolim,4 BHK,65000000,13883.0,15.6270222,73.7656851,4.0,4681.985161708564
Porvorim,4 BHK,65000000,20400.0,15.5251795,73.8282988,4.0,3186.274509803922
Casa Vino,4 BHK,65000000,11612.0,,,4.0,5597.657595590768
Dona Paula,3 BHK,65000000,31416.0,15.4581997,73.8038671,3.0,2069.0094219505986
Dona Paula,5 BHK,65000000,16774.0,15.4581997,73.8038671,5.0,3875.04471205437
Parra,3 BHK,65000000,28755.0,15.573657,73.7931724,3.0,2260.4764388801946
Anjuna,3 BHK,65000000,20469.0,15.5850408,73.7438151,3.0,3175.5337339391276
Kadamba Plateau,3 BHK,65000000,26749.0,15.4893121,73.8911462,3.0,2429.997383079741
Parra,4 BHK,65000000,12248.0,15.573657,73.7931724,4.0,5306.988896146309
Moira,Land,65000000,4645.0,15.6006339,73.844194,0.0,13993.541442411195
Assagao,Land,65000000,15109.0,15.5981002,73.7721529,0.0,4302.071612945926
Parra,3 BHK,65000000,23214.0,15.573657,73.7931724,3.0,2800.034461962609
Assagao,4 BHK,65000000,25722.0,15.5981002,73.7721529,4.0,2527.019671876215
Parra,4 BHK,65000000,24850.0,15.573657,73.7931724,4.0,2615.6941649899395
Saligao,Land,65000000,7104.0,15.5462074,73.7891386,0.0,9149.774774774774
Morjim,3 BHK,65000000,22038.0,15.6294635,73.7358315,3.0,2949.4509483619204
Porvorim,4 BHK,65000000,18298.0,15.5251795,73.8282988,4.0,3552.30079790141
Arpora,3 BHK,65000000,20001.0,15.5630974,73.7640368,3.0,3249.8375081245936
Assagao,Land,65000000,12077.0,15.5981002,73.7721529,0.0,5382.1313240043055
Verna,Industrial Building,65000000,5032.0,15.3510255,73.9303722,0.0,12917.329093799683
Nachinola,4 BHK,65000000,20128.0,15.5920154,73.8545597,4.0,3229.3322734499206
Arpora,5 BHK,65000000,19479.0,15.5630974,73.7640368,5.0,3336.92694696853
Morjim,Land,65100000,3000.0,15.6294635,73.7358315,0.0,21700.0
Morjim,Land,65100000,3000.0,15.6294635,73.7358315,0.0,21700.0
Siolim,4 BHK,65100000,16275.0,15.6270222,73.7656851,4.0,4000.0
Dona Paula,Land,65100000,13935.0,15.4581997,73.8038671,0.0,4671.689989235737
Revora,Land,65200000,418.0,15.6566956,73.8464744,0.0,155980.86124401915
Revora,Land,65200000,418.0,15.6566956,73.8464744,0.0,155980.86124401915
Siolim,4 BHK,65500000,13978.0,15.6270222,73.7656851,4.0,4685.935040778366
Aldona,4 BHK,65700000,15069.0,15.5896313,73.8710503,4.0,4359.9442564204655
Siolim,4 BHK,65800000,14063.0,15.6270222,73.7656851,4.0,4678.94474863116
Siolim,4 BHK,65800000,14063.0,15.6270222,73.7656851,4.0,4678.94474863116
Siolim,4 BHK,65900000,14063.0,15.6270222,73.7656851,4.0,4686.055606911755
Saligao,3 BHK,66000000,24444.0,15.5462074,73.7891386,3.0,2700.049091801669
Siolim,4 BHK,66000000,14097.0,15.6270222,73.7656851,4.0,4681.847201532241
Siolim,4 BHK,66000000,14103.0,15.6270222,73.7656851,4.0,4679.855349925548
Casa Vino,4 BHK,66000000,11791.0,,,4.0,5597.489610720041
Siolim,4 BHK,66000000,14091.0,15.6270222,73.7656851,4.0,4683.84074941452
Casa Vino,4 BHK,66000000,11791.0,,,4.0,5597.489610720041
Casa Vino,4 BHK,66000000,11791.0,,,4.0,5597.489610720041
Margao,3 BHK,66000000,9294.0,15.272923,73.9583159,3.0,7101.35571336346
Casa Vino,4 BHK,66000000,11791.0,,,4.0,5597.489610720041
Dona Paula,Land,66400000,8837.0,15.4581997,73.8038671,0.0,7513.862170419826
Chicalim,Land,67000000,2829.0,15.3918926,73.8344664,0.0,23683.28031106398
Siolim,4 BHK,67000000,14304.0,15.6270222,73.7656851,4.0,4684.004474272931
Siolim,4 BHK,67000000,18069.0,15.6270222,73.7656851,4.0,3708.008190824063
Casa Vino,4 BHK,67000000,11970.0,,,4.0,5597.326649958229
Casa Vino,4 BHK,67000000,11970.0,,,4.0,5597.326649958229
Candolim,4 BHK,67000000,13925.0,15.5201532,73.7659422,4.0,4811.490125673249
Arpora,4 BHK,67000000,14758.0,15.5630974,73.7640368,4.0,4539.910556986041
Casa Vino,4 BHK,67000000,11970.0,,,4.0,5597.326649958229
Arpora,5 BHK,67500000,16546.0,15.5630974,73.7640368,5.0,4079.5358394778195
Parra,3 BHK,67500000,27029.0,15.573657,73.7931724,3.0,2497.317695808206
Porvorim,3 BHK,67500000,19596.0,15.5251795,73.8282988,3.0,3444.5805266380894
Arpora,4 BHK,67500000,14868.0,15.5630974,73.7640368,4.0,4539.9515738498785
Casa Vino,4 BHK,67500000,12059.0,,,4.0,5597.47906128203
Britona,7 BHK,68700000,5728.0,15.5205288,73.8475227,7.0,11993.715083798883
Saipem,3 BHK,69500000,22240.0,,,3.0,3125.0
Siolim,3 BHK,69500000,19332.0,15.6270222,73.7656851,3.0,3595.0755224498243
Aldona,5 BHK,69500000,6913.0,15.5896313,73.8710503,5.0,10053.522349197165
Siolim,3 BHK,69500000,19332.0,15.6270222,73.7656851,3.0,3595.0755224498243
Colva,Land,69800000,2947.0,15.278266,73.9197099,0.0,23685.103495079744
Morjim,3 BHK,70000000,21269.0,15.6294635,73.7358315,3.0,3291.1749494569563
Siolim,3 BHK,70000000,19126.0,15.6270222,73.7656851,3.0,3659.9393495764925
Porvorim,4 BHK,70000000,17500.0,15.5251795,73.8282988,4.0,4000.0
Arpora,5 BHK,70000000,20000.0,15.5630974,73.7640368,5.0,3500.0
